article_quality,revision_id,article_name,country,population
Stub,393822005,Yos Por,Cambodia,15417100
Stub,445365862,Template:Cambodia-politician-stub,Cambodia,15417100
Stub,443497605,Template:Cambodia-mayor-stub,Cambodia,15417100
Start,620367767,Template:Presidents of the National Assembly of Cambodia,Cambodia,15417100
Stub,671073599,Than Sina,Cambodia,15417100
Stub,712085445,Ieu Pannakar,Cambodia,15417100
Stub,713507166,Taing Sunlay,Cambodia,15417100
Stub,714524624,Ly Kim Leang,Cambodia,15417100
Stub,714529507,Nou Sam,Cambodia,15417100
Stub,714524870,Thak Lany,Cambodia,15417100
Stub,714528886,Pen Panha,Cambodia,15417100
Stub,714524714,Chhor Leang Huot,Cambodia,15417100
Stub,714528164,Tep Ngorn,Cambodia,15417100
Stub,714525029,Sok San,Cambodia,15417100
Stub,714529370,So Khun,Cambodia,15417100
Stub,714528803,Nhim Vanda,Cambodia,15417100
Stub,714528251,Chan Cheng,Cambodia,15417100
Stub,714524609,Dul Koeun,Cambodia,15417100
Stub,714529109,Sieng Nam,Cambodia,15417100
Stub,716812326,Rath Sarem,Cambodia,15417100
Stub,726543284,Monh Saphan,Cambodia,15417100
Stub,726543872,Ay Khorn,Cambodia,15417100
Stub,726543336,Uk Rabun,Cambodia,15417100
Stub,726543264,Kong Vibol,Cambodia,15417100
Stub,726688556,Oung Ouen,Cambodia,15417100
Stub,730617957,List of Deputy Prime Ministers of Cambodia,Cambodia,15417100
Stub,732331264,Cambodian People's Party–FUNCINPEC coalition agreement,Cambodia,15417100
Stub,735512767,Chuop Hell,Cambodia,15417100
Stub,736539294,Huy Kanthoul,Cambodia,15417100
Stub,736093077,Kong Korm,Cambodia,15417100
Stub,736538934,Chan Nak,Cambodia,15417100
Stub,736715950,Vorn Vet,Cambodia,15417100
Stub,737025619,Yat Hwaidi,Cambodia,15417100
Stub,737804996,Khim Tit,Cambodia,15417100
Start,738478052,Kep Chuktema,Cambodia,15417100
Start,738180794,Son Chhay,Cambodia,15417100
Stub,738512371,Nuth Rumduol,Cambodia,15417100
Start,738987957,Norodom Phurissara,Cambodia,15417100
Stub,738989624,Daran Kravanh,Cambodia,15417100
Stub,738804016,Khieu Thavika,Cambodia,15417100
Start,738992441,Sisowath Youtevong,Cambodia,15417100
Start,738992094,Sisowath Monireth,Cambodia,15417100
Stub,739217591,Ou Chanrith,Cambodia,15417100
Stub,741680078,Yem Ponhearith,Cambodia,15417100
Stub,742006559,Vong Kan,Cambodia,15417100
Stub,741923960,Chrea Sochenda,Cambodia,15417100
Stub,742067282,Yos Son,Cambodia,15417100
Stub,744291790,Hun Many,Cambodia,15417100
Stub,747052769,Oum Chheang Sun,Cambodia,15417100
Stub,747052284,Chhean Vam,Cambodia,15417100
Stub,747053219,Norodom Kantol,Cambodia,15417100
Start,747555899,Khieu Rada,Cambodia,15417100
Stub,747628491,Ieu Koeus,Cambodia,15417100
Stub,748137241,Kieng Vang,Cambodia,15417100
Start,747784875,Cheng Heng,Cambodia,15417100
Start,747945224,Mok Mareth,Cambodia,15417100
Stub,748488170,Sisowath Watchayavong,Cambodia,15417100
Stub,749156496,Sokhom So,Cambodia,15417100
Stub,749388858,Sok Soty,Cambodia,15417100
Stub,749338398,Y Chhean,Cambodia,15417100
Stub,749357713,Poa Bun Sreu,Cambodia,15417100
Stub,749304614,Min Sean,Cambodia,15417100
Stub,749387326,Toan Vanthara,Cambodia,15417100
Stub,749396845,Pal Sam Oeun,Cambodia,15417100
Stub,749569686,Um Nhanh,Cambodia,15417100
Stub,749537624,Im Chhun Lim,Cambodia,15417100
Stub,749517390,Suos Kanan,Cambodia,15417100
Stub,749570183,Poa Try,Cambodia,15417100
Stub,749510551,Kea Sahorn,Cambodia,15417100
Stub,749561164,Hem Khorn,Cambodia,15417100
Stub,749470256,Ngor Sovann,Cambodia,15417100
Stub,749537772,Tram Iv Teuk,Cambodia,15417100
Stub,749710492,Try Chheang Huot,Cambodia,15417100
Stub,749683882,Yim Chhaily,Cambodia,15417100
Stub,749704384,Ith Prang,Cambodia,15417100
Stub,749977252,Sorn Inthor,Cambodia,15417100
Stub,750055098,You Hockry,Cambodia,15417100
Stub,750077042,Un Neung,Cambodia,15417100
Stub,749967879,Nim Thot,Cambodia,15417100
Stub,749970189,Ngin Khorn,Cambodia,15417100
Stub,749945690,Suk Sam Eng,Cambodia,15417100
Stub,750074445,Samrith Pech,Cambodia,15417100
Stub,750179637,Bou Thang,Cambodia,15417100
Start,751227068,Peter Khoy Saukam,Cambodia,15417100
Stub,753086260,Nhek Bun Chhay,Cambodia,15417100
Start,752967379,Tuot Saron,Cambodia,15417100
Stub,752979708,Phoeurng Sackona,Cambodia,15417100
Stub,753692176,Chin Bun Sean,Cambodia,15417100
Stub,753689952,Chea Poch,Cambodia,15417100
Stub,754318281,Ke Pauk,Cambodia,15417100
Stub,753695057,Chhim Siek Leng,Cambodia,15417100
Stub,753684881,Cheam Yeab,Cambodia,15417100
Stub,753711610,Chea Soth,Cambodia,15417100
Stub,754944744,Kong Sam Ol,Cambodia,15417100
Stub,755504987,Pho Proeung,Cambodia,15417100
Stub,756129985,San Yun,Cambodia,15417100
Stub,756130073,Template:CambodianLeaders,Cambodia,15417100
Start,756722795,Tiv Ol,Cambodia,15417100
C,758665997,Son Ngoc Thanh,Cambodia,15417100
Stub,759510662,Monovithya Kem,Cambodia,15417100
Stub,761412104,Mom Chim Huy,Cambodia,15417100
Start,761941416,Norodom Norindeth,Cambodia,15417100
Start,763098565,Hem Heng,Cambodia,15417100
Stub,763098588,Chum Bunrong,Cambodia,15417100
Stub,763316692,Duong Vanna,Cambodia,15417100
Stub,763968613,Chhay Tan,Cambodia,15417100
Stub,765244120,Keat Chhon,Cambodia,15417100
Stub,765375452,Ang Vong Vathana,Cambodia,15417100
Stub,766576352,Keo Remy,Cambodia,15417100
Start,766834612,Sun Chanthol,Cambodia,15417100
Stub,766836319,Khieu Kanharith,Cambodia,15417100
Stub,767218020,Ek Sam Ol,Cambodia,15417100
Stub,767217618,Chay Saing Yun,Cambodia,15417100
Stub,767867369,Ouk Rabun,Cambodia,15417100
Stub,768488633,Hun Phoeung,Cambodia,15417100
Stub,769447485,Sok Pheng,Cambodia,15417100
Stub,769381831,Khuon Sodary,Cambodia,15417100
Stub,769381746,Nguon Nhel,Cambodia,15417100
Stub,769929584,Say Chhum,Cambodia,15417100
Stub,771408501,Im Sothy,Cambodia,15417100
Stub,773103096,Eng Chhai Eang,Cambodia,15417100
Start,773157273,Heng Pov,Cambodia,15417100
Stub,773695304,Ho Vann,Cambodia,15417100
Stub,773694865,Ho Non,Cambodia,15417100
Stub,773455924,Him Chhem,Cambodia,15417100
Stub,774100291,Hul Savorn,Cambodia,15417100
Stub,776153762,Pol Hom,Cambodia,15417100
Stub,777665222,Thong Khon,Cambodia,15417100
C,777765537,Hor Namhong,Cambodia,15417100
Stub,778825745,Khun Haing,Cambodia,15417100
Stub,778675539,Keo Saphal (Siem Reap politician),Cambodia,15417100
Stub,778675542,Keo Saphal (Takeo politician),Cambodia,15417100
Stub,778806364,Khek Vandy,Cambodia,15417100
Stub,778830534,Khy Taing Lim,Cambodia,15417100
Stub,778947267,Kimsour Phirith,Cambodia,15417100
Stub,779441002,Kuoy Bunroeun,Cambodia,15417100
Stub,779440080,Kuoch Ky,Cambodia,15417100
Stub,779541481,Nin Saphon,Cambodia,15417100
Start,779541578,Tioulong Saumura,Cambodia,15417100
Start,779541149,Chou Bun Eng,Cambodia,15417100
Stub,779541650,Som Kimsuor,Cambodia,15417100
Stub,779541415,Norodom Vichara,Cambodia,15417100
Stub,779541359,Norodom Rattana Devi,Cambodia,15417100
Stub,779541334,Ke Sovannaroth,Cambodia,15417100
Stub,780608915,Suy Sem,Cambodia,15417100
Stub,780691538,Sourn Serey Ratha,Cambodia,15417100
Stub,782622853,Ly Son,Cambodia,15417100
Stub,782622857,Ly Thuch,Cambodia,15417100
C,782894395,List of heads of state of Cambodia,Cambodia,15417100
C,783107330,Son Sann,Cambodia,15417100
Stub,783142781,Mam Bun Neang,Cambodia,15417100
Stub,783239117,Chan Sarun,Cambodia,15417100
Stub,783294124,Mao Monyvann,Cambodia,15417100
Stub,784629286,Mey Norn,Cambodia,15417100
Stub,784442393,Men Sam An,Cambodia,15417100
C,784962640,Sok An,Cambodia,15417100
Start,786198076,Yem Sambaur,Cambodia,15417100
C,786409843,Yim Sovann,Cambodia,15417100
Stub,786826707,Ek Yi Oun,Cambodia,15417100
Stub,787016670,Lu Laysreng,Cambodia,15417100
Stub,787260537,Math Ly,Cambodia,15417100
Stub,787978108,Chem Widhya,Cambodia,15417100
Stub,788070748,Pa Socheatvong,Cambodia,15417100
Stub,788070776,Governor of Phnom Penh,Cambodia,15417100
Start,788398926,Pen Sovan,Cambodia,15417100
C,788368060,Son Sen,Cambodia,15417100
C,788540352,Sak Sutsakhan,Cambodia,15417100
Stub,788758065,Amath Yashya,Cambodia,15417100
Stub,788799479,Tong Siv Eng,Cambodia,15417100
GA,788905950,Norodom Chakrapong,Cambodia,15417100
Start,790023943,Prak Sokhon,Cambodia,15417100
GA,792012094,Khieu Samphan,Cambodia,15417100
C,792274582,Sisowath Sirik Matak,Cambodia,15417100
Start,792556486,Sam Sary,Cambodia,15417100
Start,792731504,Tou Samouth,Cambodia,15417100
Stub,793218721,Yun Yat,Cambodia,15417100
Start,793723115,Khieu Ponnary,Cambodia,15417100
Start,793746447,Cham Prasidh,Cambodia,15417100
Start,794239262,Ung Huot,Cambodia,15417100
Stub,794714434,Veng Sereyvuth,Cambodia,15417100
Stub,795214039,Ieng Mouly,Cambodia,15417100
Stub,796696955,Pou Sothirak,Cambodia,15417100
C,797224256,Chea Sim,Cambodia,15417100
C,797444265,Hu Nim,Cambodia,15417100
Start,797618265,Sim Var,Cambodia,15417100
Stub,797673057,Bin Chhin,Cambodia,15417100
Stub,798039997,Sim Ka,Cambodia,15417100
C,798241496,Hou Yuon,Cambodia,15417100
Start,799124051,Phiset Phanit,Cambodia,15417100
FA,799302232,Norodom Sihanouk,Cambodia,15417100
Stub,799453681,Pao Ham Phan,Cambodia,15417100
Start,799719505,Heng Samrin,Cambodia,15417100
C,799772448,Kang Kek Iew,Cambodia,15417100
Stub,800087187,Leng Ngeth,Cambodia,15417100
Stub,800348414,Spouse of the Prime Minister of Cambodia,Cambodia,15417100
Start,801079233,Nhiek Tioulong,Cambodia,15417100
Stub,801523347,Keo Puth Rasmey,Cambodia,15417100
C,802456666,Khem Veasna,Cambodia,15417100
Start,802643748,Tea Banh,Cambodia,15417100
C,802839704,Ieng Sary,Cambodia,15417100
Start,803084525,Son Ngoc Minh,Cambodia,15417100
C,803230439,List of monarchs of Cambodia,Cambodia,15417100
Stub,803481048,Ran Serey Leakhena,Cambodia,15417100
Start,803936986,Lon Nil,Cambodia,15417100
C,803936929,Lon Non,Cambodia,15417100
C,804631223,Mu Sochua,Cambodia,15417100
Start,804717865,Penn Nouth,Cambodia,15417100
Start,804785628,Hang Chuon Naron,Cambodia,15417100
Stub,805459200,Hong Sun Huot,Cambodia,15417100
C,805740662,Sam Rainsy,Cambodia,15417100
B,805905770,Kao Kim Hourn,Cambodia,15417100
C,805876135,Nuon Chea,Cambodia,15417100
C,806833311,Ieng Thirith,Cambodia,15417100
C,806931313,Chau Sen Cocsal Chhum,Cambodia,15417100
Start,807003284,Aun Pornmoniroth,Cambodia,15417100
GA,806997998,Sar Kheng,Cambodia,15417100
GA,807025761,Lon Nol,Cambodia,15417100
Stub,435008715,Template:Angola-politician-stub,Angola,25000000
Stub,540117421,"Template:1992 candidates, Angola",Angola,25000000
Stub,623334577,Kamu de Almeida,Angola,25000000
Stub,684499128,Afonso Pedro Canga,Angola,25000000
Stub,703532164,Francisco Romão,Angola,25000000
Stub,705597487,Osvaldo de Jesus Serra Van-Dúnem,Angola,25000000
Stub,707213784,Cristiano André,Angola,25000000
Stub,711020711,Carlos Contreiras,Angola,25000000
Stub,710730271,Template:Ministers of External Relations of Angola,Angola,25000000
Stub,712046802,Ilídio Machado,Angola,25000000
Stub,712276137,Elias Salupeto Pena,Angola,25000000
Start,712573588,Mfulupinga Nlando Victor,Angola,25000000
Stub,713011130,Jose João Manuel,Angola,25000000
Stub,713053653,João Manuel Bernardo,Angola,25000000
Stub,713476015,Rui de Sá,Angola,25000000
Stub,713328373,Luís de Almeida,Angola,25000000
Stub,713330500,José Patrício,Angola,25000000
Stub,713323702,Antonio da Costa Fernandes,Angola,25000000
Stub,713453404,Mawete João Baptista,Angola,25000000
Stub,713313110,Kafundanga Chingunji,Angola,25000000
Stub,713318809,Valdemar Chidondo,Angola,25000000
Stub,713423251,Ambrósio Lukoki,Angola,25000000
Stub,713281421,Pedro Fernando Mavunza,Angola,25000000
Stub,713334490,Kambamba Kulaxingo,Angola,25000000
Stub,713469695,Daniel Ntongi-Nzinga,Angola,25000000
Stub,713455528,Henrique de Carvalho Santos,Angola,25000000
Stub,714642389,Samuel Tito Armando,Angola,25000000
Stub,714975430,Hélder Vieira Dias,Angola,25000000
Stub,714976517,Roberto Leal Monteiro,Angola,25000000
Stub,715463290,Elísio de Figueiredo,Angola,25000000
Stub,720170185,Boaventura Cardoso,Angola,25000000
Stub,722314224,Miguel Neto,Angola,25000000
Start,738706030,António Bento Bembe,Angola,25000000
Stub,741475212,Ekuikui IV,Angola,25000000
Stub,744573173,António Dias Cardoso,Angola,25000000
Stub,745551235,Josefina Pitra Diakité,Angola,25000000
Stub,749138916,Almerindo Jaka Jamba,Angola,25000000
Stub,752753064,Henrique N'zita Tiago,Angola,25000000
Stub,752753907,Dinho Chingunji,Angola,25000000
Stub,752753881,David Chingunji,Angola,25000000
Stub,752753260,Jorge Sangumba,Angola,25000000
Stub,752752799,Lucas Ngonda,Angola,25000000
Stub,752753836,Miguel Maria N'Zau Puna,Angola,25000000
Stub,752753780,Tony da Costa Fernandes,Angola,25000000
Start,752753949,Paulo Lukamba,Angola,25000000
Stub,755328826,Lúcio Lara,Angola,25000000
Start,757615213,Maria Mambo Café,Angola,25000000
Stub,759737513,Demosthenes Amos Chilingutila,Angola,25000000
Start,766497681,Mário Pinto de Andrade,Angola,25000000
Stub,770473369,Nito Alves,Angola,25000000
Start,770853637,António Jacinto,Angola,25000000
Start,771991458,Pedro de Castro van Dúnem,Angola,25000000
Stub,771991727,Afonso Van-Dunem,Angola,25000000
C,775242747,Carolina Cerqueira,Angola,25000000
Start,776491957,Jeremias Chitunda,Angola,25000000
Stub,776569751,Jerónimo Elavoko Wanga,Angola,25000000
Start,777653249,João Maria de Sousa,Angola,25000000
Stub,777612121,José Maria Botelho de Vasconcelos,Angola,25000000
Stub,778673851,Gilberto Buta Lutucuta,Angola,25000000
Stub,779429863,Kundy Pahiama,Angola,25000000
Stub,780752175,Hendrick Vaal Neto,Angola,25000000
Stub,783282959,Manuel Pedro Pacavira,Angola,25000000
Start,783299895,Albina Africano,Angola,25000000
Stub,783640980,Eugenio Manuvakola,Angola,25000000
Start,784078878,António Dembo,Angola,25000000
C,784374404,João Bernardo de Miranda,Angola,25000000
Stub,785370471,Marcolino Moco,Angola,25000000
Stub,787094495,José Pedro de Morais,Angola,25000000
Stub,787095864,Venâncio da Silva Moura,Angola,25000000
Stub,787178508,Joaquim Pinto de Andrade,Angola,25000000
Start,787304575,Anibal João Melo,Angola,25000000
Stub,787894734,Aguinaldo Jaime,Angola,25000000
Stub,788340602,Paulo Teixeira Jorge,Angola,25000000
Stub,788944470,Ana Maria Teles Carreira,Angola,25000000
Stub,789517524,Anália de Victória Pereira,Angola,25000000
Stub,789914066,José Filomeno dos Santos,Angola,25000000
C,789912374,Paulo Kassoma,Angola,25000000
Start,790668979,Rodrigues Mingas,Angola,25000000
Stub,790858165,David Mendes,Angola,25000000
C,791323586,Kimpa Vita,Angola,25000000
Stub,791871708,Juilão Mateus Paulo,Angola,25000000
Stub,792385356,Brito Sozinho,Angola,25000000
Start,792684695,Gaspar Martins,Angola,25000000
Start,793447028,Ana Dias Lourenço,Angola,25000000
Stub,793869492,Wilson dos Santos,Angola,25000000
Stub,794206406,Pitra Neto,Angola,25000000
Stub,795862869,Palmira Barbosa,Angola,25000000
C,796556790,Agostinho Neto,Angola,25000000
Stub,796893647,Ngola Kabangu,Angola,25000000
Start,799683479,Abel Chivukuvuku,Angola,25000000
Stub,800247804,António Alberto Neto,Angola,25000000
Stub,800247720,Lopo do Nascimento,Angola,25000000
Stub,800247488,Valentim Amões,Angola,25000000
Stub,800247641,Aliceres Mango,Angola,25000000
Stub,800233344,Domingos Culolo,Angola,25000000
Stub,800233405,Domingos Manuel Njinga,Angola,25000000
Stub,800989005,Tito Chingunji,Angola,25000000
Stub,801194124,Efigênia dos Santos Lima Clemente,Angola,25000000
Start,801156035,Isaías Samakuva,Angola,25000000
Stub,801631929,Uanhenga Xitu,Angola,25000000
Start,802530534,Bornito de Sousa,Angola,25000000
C,802610698,Manuel Vicente,Angola,25000000
Start,802700422,Template:AngolanPresidents,Angola,25000000
Start,803036381,Fernando José de França Dias Van-Dúnem,Angola,25000000
Stub,803953524,Francisco Higino Carneiro,Angola,25000000
Start,804379199,Georges Rebelo Chicoti,Angola,25000000
C,805396216,Jonas Savimbi,Angola,25000000
C,805600045,João Lourenço,Angola,25000000
Start,806363901,President of Angola,Angola,25000000
GA,806849684,José Eduardo dos Santos,Angola,25000000
Stub,394482891,Template:Slovenia-politician-stub,Slovenia,2064000
Stub,540993236,Template:Slovenia-diplomat-stub,Slovenia,2064000
Stub,624468970,Hiša Marije Pomočnice,Slovenia,2064000
Stub,679559247,List of Slovenian politicians,Slovenia,2064000
Start,691045510,Franci Slak,Slovenia,2064000
Stub,708473880,Franci Kek,Slovenia,2064000
Start,715002768,Katja Boh,Slovenia,2064000
Start,717589260,Etbin Kristan,Slovenia,2064000
Start,720291870,Ludvik Toplak,Slovenia,2064000
C,721867174,Matija Škerbec,Slovenia,2064000
Stub,723006063,Valentin Zarnik,Slovenia,2064000
Start,723568459,Drago Marušič,Slovenia,2064000
Start,729913395,Matija Majar,Slovenia,2064000
Stub,730293750,Ljubica Jelušič,Slovenia,2064000
Stub,730719582,Template:Slovenia-MEP-stub,Slovenia,2064000
Start,730725988,József Klekl (politician),Slovenia,2064000
Start,730652372,Jelko Kacin,Slovenia,2064000
Start,730674032,Mojca Kleva,Slovenia,2064000
Stub,731848951,Tomaž Marušič,Slovenia,2064000
Start,744645271,Anton Novačan,Slovenia,2064000
Start,748747928,József Klekl (writer),Slovenia,2064000
Start,751243434,Alenka Smerkolj,Slovenia,2064000
Stub,751242571,Dejan Židan,Slovenia,2064000
Start,753811952,Tone Partljič,Slovenia,2064000
Start,768472670,Majda Širca,Slovenia,2064000
Start,768526499,Cankar Centre,Slovenia,2064000
Stub,772511038,Ivo Vajgl,Slovenia,2064000
Stub,772511383,Vilmos Tkálecz,Slovenia,2064000
Stub,774615452,Anja Bah Žibert,Slovenia,2064000
Start,775073864,Katja Koren,Slovenia,2064000
Start,775368951,Mária Pozsonec,Slovenia,2064000
Start,777924826,József Szakovics,Slovenia,2064000
Stub,779035961,Franc Snoj,Slovenia,2064000
B,781863742,Ivan Cankar,Slovenia,2064000
Stub,782158855,Lev Kreft,Slovenia,2064000
Start,782014775,Marta Brilej,Slovenia,2064000
Start,782637247,Miro Steržaj,Slovenia,2064000
Stub,782976795,József Borovnyák,Slovenia,2064000
C,784578705,Spomenka Hribar,Slovenia,2064000
Stub,786986422,István Kühár,Slovenia,2064000
Stub,788030262,Roman Kirn,Slovenia,2064000
C,789199782,Angela Vode,Slovenia,2064000
Stub,789273182,Tomaž Ertl,Slovenia,2064000
C,790608301,Tanja Fajon,Slovenia,2064000
Stub,790608291,Mojca Drčar Murko,Slovenia,2064000
Stub,791679825,Blaž Kavčič (politician),Slovenia,2064000
C,792070941,Božidar Jakac,Slovenia,2064000
C,797969620,Boris Furlan,Slovenia,2064000
Start,798288705,Igor Šoltes,Slovenia,2064000
GA,798488329,Alojzija Štebi,Slovenia,2064000
C,800228623,Lambert Ehrlich,Slovenia,2064000
Start,800716994,Romana Jordan Cizelj,Slovenia,2064000
Start,800818597,Eva Irgl,Slovenia,2064000
Start,801279018,Andrej Benedejčič,Slovenia,2064000
Stub,801383756,Andrej Osterman,Slovenia,2064000
Start,803451102,Ivan Kramberger,Slovenia,2064000
C,804943051,Janez Janša,Slovenia,2064000
Start,806901419,Violeta Bulc,Slovenia,2064000
Start,806983705,Alenka Bikar,Slovenia,2064000
Stub,444767261,Template:Somalia-mayor-stub,Somalia,11123000
Stub,393298432,Template:Somalia-politician-stub,Somalia,11123000
Stub,612095066,Template:Presidents of Somaliland,Somalia,11123000
Stub,618829831,Template:Presidents of Puntland,Somalia,11123000
Stub,671338098,Abdulahi Ahmed Afrah,Somalia,11123000
Start,679509452,Mohamed Mohamud Hayd,Somalia,11123000
Stub,705925026,Mohamed Hashi,Somalia,11123000
Stub,706995657,Yusuf Haji Nur,Somalia,11123000
Stub,708807567,Ismail Mahmud Hurre,Somalia,11123000
Stub,710137615,Salad Ali Jelle,Somalia,11123000
Stub,710051548,Ali Shido Abdi,Somalia,11123000
